manv,mann,tdo
NS1655,04,A
DV1622,02,A
DV1622,04,A
DV1622,06,A
NS1656,03,B
NS1656,05,D
NS1656,01,A
TT1663,05,B
TT1663,06,A
TT1664,02,D
TT1664,03,B
TT1664,05,C
TT1665,05,D
HC1645,06,A
HC1645,03,B
KD1610,04,B
KD1610,01,B
KD1610,02,D
PR1547,05,B
KD1611,02,D
PR1548,06,A
PR1548,03,B
MK1635,02,C
KH1617,03,D
KH1617,06,C
KH1617,01,D
NS1657,01,C
NS1657,05,D
NS1657,02,A
KT1616,04,B
KT1616,01,A
KT1617,01,A
KT1617,02,A
KD1612,06,B
MK1636,02,D
MK1637,04,B
QT1690,02,C
QT1690,03,A
TC1623,02,B
TC1624,06,C
TC1624,01,B
TC1624,02,C
NS1658,02,C
NS1658,06,B
NS1658,05,D
KT1619,04,D
KT1619,03,A
DV1625,05,A
QT1691,01,B
QT1691,03,D
PR1550,05,B
PR1550,03,C
PR1550,04,D
DV1626,03,C
KD1614,02,A
HC1647,04,B
PR1551,04,B
PR1551,05,D
PR1551,06,B
DV1627,05,D
DV1627,01,D
DV1627,03,B
TT1668,02,C
TT1668,04,C
TT1668,06,A
KT1620,01,D
KT1620,04,B
QT1692,04,C
KD1615,05,D
KD1615,02,A
HC1648,02,C
QT1693,03,B
TT1669,01,B
TT1669,06,C
TT1669,03,A
KH1620,02,C
KH1620,01,C
TC1627,03,D
TC1627,06,C
QT1694,05,A
QT1694,01,B
QT1694,02,D
TC1628,01,A
TC1628,04,A
KH1621,06,A
KH1621,02,A
PR1552,04,B
PR1552,01,B
QT1695,01,C
QT1695,05,C
KH1622,06,B
KT1621,05,A
KT1621,01,D
KT1621,02,D
DV1629,05,A
DV1629,04,D
DV1629,01,B
MK1638,02,B
MK1638,01,D
MK1638,06,C
QT1696,03,A
NS1659,01,D
HC1649,06,A
HC1649,04,A
HC1649,01,C
KT1622,05,D
KT1622,03,B
KH1623,02,D
KH1623,01,B
KD1616,05,C
KD1616,04,C
KD1616,03,D
TT1670,05,A
TT1670,02,B
MK1639,06,C
MK1639,05,C
MK1639,03,C
TT1671,06,A
TT1671,03,C
HC1650,04,D
HC1650,03,D
PR1553,05,B
KD1617,04,D
KD1617,02,D
TT1672,01,C
PR1554,05,C
PR1554,01,C
PR1554,02,B
TC1629,04,A
TC1629,01,B
TC1629,06,A
KH1624,03,D
KT1623,01,D
TT1673,01,A
TT1673,05,A
TC1630,04,B
TC1630,06,B
TC1630,05,A
KH1625,04,A
KH1625,06,D
QT1697,03,A
QT1697,01,D
KD1619,05,D
KD1619,03,B
KD1620,06,D
NS1661,02,A
DV1630,01,B
DV1630,03,D
HC1651,06,A
KD1621,04,C
KD1621,05,A
KH1626,03,D
PR1555,03,A
PR1555,06,B
PR1555,04,C
TC1631,03,C
TC1631,05,A
PR1556,03,A
KT1624,04,A
KD1622,05,A
HC1652,03,B
HC1652,05,A
MK1640,01,C
QT1699,05,C
QT1699,04,B
QT1699,06,D
HC1653,06,D
HC1653,05,D
HC1653,01,B
KT1625,03,C
KT1625,04,A
KT1625,02,A
HC1654,02,A
HC1654,01,A
HC1654,06,A
QT1700,05,A
TT1675,02,D
KD1623,06,A
KD1623,02,C
KD1623,01,C
KT1626,02,D
QT1701,04,D
QT1701,05,A
NS1663,04,B
KD1625,06,B
KD1625,04,D
KD1625,03,C
PR1558,06,B
HC1655,04,B
HC1655,02,A
TT1676,04,C
QT1703,06,A
QT1703,01,C
QT1703,02,D
TC1635,01,A
HC1656,05,D
PR1559,02,B
MK1642,04,A
MK1642,01,A
MK1642,02,C
PR1560,06,C
PR1560,03,B
PR1561,05,A
PR1561,04,D
NS1665,04,B
DV1635,04,B
DV1635,03,D
TT1678,01,C
TT1678,03,A
TT1678,05,C
QT1706,02,C
MK1643,06,C
MK1643,02,B
MK1643,04,A
KH1628,03,B
KH1628,06,D
KH1628,01,C
MK1644,05,D
KT1627,06,C
PR1563,03,C
PR1563,04,C
HC1657,02,C
TC1637,05,A
PR1564,05,C
PR1564,02,D
KD1626,01,B
KD1626,02,C
NS1666,05,D
PR1565,01,D
KD1627,06,A
DV1637,03,D
DV1637,02,B
DV1637,05,A
KD1628,06,B
KD1628,02,A
KD1629,02,D
KD1629,01,C
KD1629,03,D
NS1667,01,B
NS1667,05,B
KH1629,06,A
KH1629,04,B
KH1629,05,D
TC1639,02,D
TC1639,04,D
TC1639,05,C
MK1646,01,C
HC1658,01,D
HC1658,04,A
HC1658,06,B
MK1647,03,B
MK1647,01,B
TC1640,06,A
TC1640,05,C
QT1707,02,A
QT1707,06,C
QT1707,03,B
KT1628,03,A
NS1668,05,A
NS1668,03,C
PR1567,01,C
PR1567,06,B
QT1709,04,D
QT1709,05,B
QT1709,03,D
MK1648,04,D
MK1648,05,B
MK1648,01,A
HC1659,06,C
DV1639,03,A
DV1639,05,C
DV1639,04,A
TC1641,06,B
QT1710,04,A
QT1710,01,A
QT1710,02,B
TC1642,05,A
TC1642,01,B
TC1643,05,D
QT1711,06,D
QT1711,02,B
QT1711,03,A
TC1644,04,B
TC1644,06,A
TT1680,04,C
TT1680,01,A
KT1629,05,B
KT1629,06,C
KT1629,01,D
DV1640,05,B
DV1640,03,C
DV1640,02,C
HC1660,01,B
KD1632,02,A
KD1632,05,B
KD1632,01,A
DV1641,01,C
DV1641,05,D
NS1670,05,B
KT1630,06,D
KT1630,02,B
KH1631,02,B
KH1631,06,B
TC1645,05,A
TC1645,01,B
TC1645,06,C
DV1642,02,C
DV1642,05,B
PR1568,04,B
HC1661,04,D
QT1712,01,B
QT1712,02,C
MK1649,01,A
MK1649,05,C
KD1633,02,B
KD1634,01,C
KD1634,03,A
KD1634,02,D
KH1632,02,B
KT1632,06,A
KT1632,03,A
KT1632,05,A
NS1671,06,C
NS1671,01,C
TC1647,06,B
MK1650,01,C
MK1650,02,A
MK1650,06,C
KT1634,03,A
KT1634,04,B
HC1662,04,B
HC1662,03,D
HC1662,06,C
QT1713,05,B
DV1643,06,D
DV1643,05,A
PR1570,02,C
KH1634,02,B
KH1634,03,C
KH1634,06,B
PR1571,04,C
MK1651,06,A
MK1651,01,A
NS1672,05,A
NS1672,04,C
MK1652,04,A
MK1652,06,D
MK1652,03,B
KT1638,04,A
KT1638,02,C
KH1635,01,B
KH1635,03,C
KH1635,05,C
MK1653,06,C
MK1653,02,B
MK1654,04,A
KD1636,03,D
KD1636,01,C
QT1714,05,A
QT1714,02,D
QT1714,06,C
PR1572,02,D
PR1572,06,B
TC1648,04,C
TC1648,05,B
TC1648,06,B
MK1655,02,B
MK1655,04,A
KT1639,05,B
KT1639,02,C
KT1639,03,C
NS1673,03,C
PR1573,01,A
PR1573,06,B
QT1715,01,B
QT1715,06,D
NS1674,04,C
NS1674,06,D
TT1681,05,D
TT1681,04,B
TT1681,03,A
TT1682,03,B
TT1682,05,B
NS1675,02,C
NS1675,01,D
NS1675,04,A
MK1656,03,A
KD1637,05,A
KD1637,06,A
MK1657,05,C
MK1657,06,C
MK1657,01,A
TC1649,02,B
KH1636,06,A
NS1676,05,D
DV1644,01,D
DV1644,03,D
HC1664,06,D
HC1664,05,C
HC1664,02,A
PR1574,03,B
PR1574,02,C
PR1574,01,D
DV1645,06,A
DV1645,03,D
KD1638,03,D
KD1638,06,B
KD1638,02,C
QT1717,06,D
QT1717,04,B
QT1717,02,D
KD1639,02,D
KH1637,01,C
KH1637,04,C
KH1637,05,A
KT1641,01,A
KT1641,04,D
KT1641,02,D
TT1686,06,C
KH1638,06,B
KH1638,04,D
MK1659,01,B
MK1659,04,A
QT1718,04,C
QT1719,05,B
QT1719,04,D
TT1687,03,D
TT1687,02,A
TT1687,04,D
KD1640,02,B
KD1640,05,D
TT1688,04,C
MK1660,01,B
QT1720,02,D
QT1720,04,D
KT1642,04,A
TT1689,06,A
TT1689,04,A
TT1689,01,B
TC1652,03,D
TC1652,05,D
TC1652,01,B
NS1677,05,A
NS1677,03,A
NS1677,06,D
NS1678,03,B
NS1678,06,B
PR1575,04,C
TC1653,05,A
TC1653,01,B
QT1721,06,B
QT1721,03,B
KD1641,01,C
KD1641,04,B
TC1654,03,C
TC1654,02,D
NS1679,05,C
PR1576,03,B
TT1692,01,A
TT1692,02,D
TC1655,06,D
TC1655,02,D
HC1666,01,D
HC1666,04,B
NS1681,02,D
NS1681,01,C
TC1656,01,D
MK1663,04,C
KD1642,06,A
KD1642,01,B
QT1724,04,A
NS1683,06,D
NS1683,04,D
PR1577,05,A
PR1577,03,A
PR1577,06,A
TC1657,01,C
TC1657,05,B
TC1657,04,B
NS1685,06,A
NS1685,01,C
NS1685,05,D
TC1658,06,B
TC1658,03,C
TC1658,01,A
DV1646,06,B
TT1693,05,B
TT1693,04,B
KT1643,02,D
KT1643,04,C
PR1578,03,A
PR1578,01,A
NS1686,04,A
NS1686,01,B
DV1647,03,D
DV1647,04,D
DV1647,02,B
PR1579,05,D
PR1579,06,A
PR1579,04,B
KH1642,03,D
QT1725,01,A
QT1725,05,D
TC1659,02,B
TC1659,05,A
TC1659,03,C
QT1726,06,B
DV1648,04,C
DV1648,03,C
DV1648,05,C
KH1643,02,A
KH1643,04,B
KH1643,06,D
KH1644,02,D
KH1646,04,B
TC1661,02,C
TC1661,06,C
MK1665,03,B
MK1665,04,C
MK1665,02,B
QT1727,01,B
QT1727,03,A
KD1643,01,C
MK1666,06,D
MK1666,04,D
MK1666,01,A
HC1668,01,C
HC1668,03,A
HC1668,05,A
TC1662,03,A
TC1662,06,B
TC1662,05,D
DV1649,03,D
KH1647,02,A
KH1647,05,D
MK1667,06,B
MK1668,03,D
KT1644,06,A
TT1695,03,B
TT1695,02,B
KT1645,05,D
KT1646,01,A
KT1646,02,A
TT1696,01,D
TT1696,04,C
KT1647,06,D
KD1644,03,B
KD1644,06,B
HC1671,04,A
HC1671,01,A
HC1671,05,B
PR1581,06,D
MK1669,05,A
MK1669,03,A
MK1669,01,D
TC1663,06,A
TC1663,02,D
TC1663,04,C
NS1687,01,B
NS1687,05,B
NS1687,04,D
KH1650,05,A
KH1650,03,B
MK1670,04,C
MK1670,03,C
MK1670,05,C
PR1582,01,D
PR1583,05,D
PR1583,03,A
MK1671,06,C
MK1671,02,A
MK1671,01,D
TC1664,01,C
TC1664,03,A
TT1697,02,A
TT1697,04,B
TT1698,05,C
HC1672,03,B
NS1689,01,A
NS1689,04,A
NS1689,05,B
KT1648,06,D
KT1648,01,B
DV1650,03,A
DV1650,04,B
TT1699,04,B
TT1699,01,B
TT1699,05,C
KH1653,05,D
QT1728,05,C
QT1728,01,D
MK1672,03,A
MK1672,05,C
MK1672,01,D
DV1651,03,B
HC1674,05,C
KD1646,02,C
KD1646,04,C
KD1646,01,A
KD1647,02,A
KD1647,01,C
MK1673,03,A
DV1653,01,B
MK1674,05,D
TT1701,01,A
TT1701,02,A
KH1654,01,D
TC1665,06,B
TC1665,03,D
TC1665,02,B
NS1690,01,D
HC1675,03,B
KH1655,01,A
TC1666,06,A
PR1587,04,A
PR1587,01,B
PR1587,02,C
HC1676,06,B
HC1676,01,A
HC1676,05,D
TT1702,06,D
DV1654,06,C
HC1677,04,D
HC1677,02,D
HC1677,01,D
KT1649,03,B
KT1649,05,C
KT1649,01,D
PR1589,01,A
PR1589,06,D
QT1731,02,D
QT1731,05,C
QT1731,01,D
TT1703,06,B
TT1703,04,A
TT1703,01,B
TT1704,04,A
TT1704,06,D
TT1704,02,D
TT1705,01,A
TT1705,06,C
QT1733,05,D
KH1656,01,B
KH1656,03,A
TC1668,05,C
TC1668,02,A
KH1657,03,D
KH1657,04,C
KH1657,06,D
KD1648,02,C
KD1648,01,C
KD1648,05,D
TC1669,06,C
TC1670,03,B
KT1650,03,B
DV1656,05,A
DV1656,02,A
DV1656,01,A
MK1677,01,C
KD1649,03,A
KD1649,04,D
KD1649,06,C
DV1657,03,C
DV1657,06,B
DV1657,04,A
DV1659,01,B
DV1659,03,C
DV1659,05,B
HC1680,04,D
HC1680,05,B
HC1680,01,B
DV1660,03,D
DV1660,01,B
DV1660,02,C
TC1672,06,A
PR1593,03,C
NS1692,02,C
NS1692,03,A
KT1651,03,B
KT1651,05,C
KT1651,04,A
TT1706,02,B
QT1734,02,D
QT1734,03,C
QT1734,06,D
TT1707,06,B
TT1707,04,A
TC1673,05,B
QT1735,02,A
QT1735,06,C
QT1735,03,D
KH1658,01,B
KH1658,06,C
TT1708,05,D
KH1659,04,D
KH1659,05,B
TC1674,06,D
TC1674,02,C
TC1675,01,C
TC1675,03,C
TC1675,06,B
KD1650,05,C
KD1650,02,C
TT1709,01,C
TT1710,04,B
TT1710,02,C
HC1683,01,C
MK1678,05,C
MK1678,02,A
TC1676,02,B
TC1676,06,C
HC1684,06,A
HC1684,04,B
HC1684,01,C
HC1685,06,B
HC1685,03,C
HC1685,04,B
KD1651,05,B
KD1651,02,B
KD1651,01,C
MK1679,01,C
MK1679,02,D
DV1662,04,D
DV1662,03,C
DV1662,01,B
KH1660,02,C
KH1660,06,D
KH1660,01,D
MK1680,05,B
MK1680,01,D
TT1711,04,A
DV1663,06,D
DV1663,05,B
KT1654,05,B
MK1681,02,C
MK1681,06,B
MK1682,02,C
MK1683,04,C
MK1684,02,B
MK1684,03,A
MK1684,04,D
TT1712,03,D
MK1685,06,D
MK1685,01,B
KD1652,03,B
HC1688,01,D
HC1688,03,B
HC1688,06,C
MK1686,06,D
KT1655,02,C
KT1655,06,C
KT1655,04,A
KH1661,05,A
KH1661,03,D
KH1661,01,C
TT1713,06,C
TT1713,05,A
TT1713,01,D
NS1694,05,C
NS1694,02,A
NS1694,06,B
KH1662,03,A
KH1662,04,D
KH1662,02,B
KT1656,04,B
KT1656,03,A
KT1656,02,A
TC1677,04,D
KT1658,01,D
KT1658,02,A
KT1658,03,B
TC1678,05,B
TC1678,04,A
KT1659,05,D
KT1659,02,C
KT1659,04,C
DV1665,02,C
DV1665,04,D
DV1666,06,A
DV1666,01,D
KH1663,02,D
TT1714,04,A
TC1680,02,B
TC1680,04,B
TC1680,06,B
QT1738,05,A
QT1739,03,A
DV1668,06,A
DV1668,01,D
KT1660,04,A
KT1660,01,B
KT1660,06,A
KT1661,02,A
DV1669,06,D
TT1715,01,A
TT1715,05,C
TT1715,06,D
KD1654,03,B
PR1596,06,A
PR1596,05,D
PR1596,01,B
TC1681,03,C
TC1681,01,A
TC1681,05,A
TT1716,06,D
KH1664,04,B
KH1664,03,B
KH1664,02,C
MK1687,02,C
MK1687,03,B
MK1687,05,C
KT1662,04,C
MK1688,05,C
MK1688,03,A
KD1655,03,D
KD1655,04,C
NS1696,06,A
NS1696,01,D
NS1696,05,A
KT1663,03,B
KT1663,05,B
DV1673,06,B
DV1673,03,C
DV1673,05,C
PR1597,04,A
PR1597,02,B
HC1689,01,A
HC1689,02,B
KD1656,02,C
KD1656,06,A
KD1656,05,C
MK1689,05,C
HC1690,02,B
KH1665,01,C
KH1665,03,D
TC1682,06,B
TC1682,04,A
TC1682,03,A
KH1666,06,D
KD1657,04,C
DV1674,05,A
KH1667,02,B
KH1667,03,B
KH1667,06,A
QT1742,01,B
QT1742,05,C
PR1598,05,B
PR1598,02,B
PR1598,06,B
KH1668,02,D
KH1668,06,C
PR1599,01,C
KH1669,02,A
NS1698,04,D
TC1683,01,B
PR1600,06,B
PR1600,05,C
PR1600,02,D
TC1684,03,B
TC1684,02,A
HC1691,05,B
HC1691,06,D
KD1658,04,A
KT1664,02,D
KT1664,01,B
HC1692,06,D
MK1690,06,C
MK1690,03,D
QT1743,04,B
MK1691,02,D
MK1691,04,B
KH1670,04,D
KH1670,01,D
TC1685,05,B
HC1694,05,C
HC1694,02,B
KD1661,04,C
QT1744,05,B
QT1744,01,C
KH1671,02,A
KH1671,04,D
TT1720,03,C
KH1672,01,B
MK1692,04,B
TT1721,03,B
TT1721,04,D
TT1721,02,B
DV1675,04,D
DV1675,05,A
DV1675,01,C
QT1745,03,B
QT1745,01,C
KH1673,05,A
KH1673,04,B
KH1673,01,D
KH1674,06,B
KH1674,03,D
KH1674,02,B
DV1676,06,A
PR1602,06,A
PR1602,03,C
PR1602,02,A
DV1677,05,A
MK1693,01,A
MK1693,02,B
MK1693,03,C
PR1603,06,C
PR1603,01,D
PR1603,02,C
KD1662,01,D
KD1662,02,C
MK1694,04,A
MK1694,01,D
NS1699,01,A
NS1699,05,B
KD1663,02,A
KD1663,04,D
KD1663,03,C
KH1675,05,A
PR1604,04,D
PR1604,02,B
PR1604,05,D
DV1678,04,A
HC1695,05,A
HC1695,02,C
TT1724,05,A
QT1747,01,B
HC1696,02,D
HC1696,05,A
HC1696,04,B
KH1676,06,C
KH1676,02,A
KH1676,05,D
MK1695,03,C
NS1700,05,B
HC1698,03,B
HC1698,04,D
HC1699,02,C
TT1725,06,D
TT1725,05,D
TT1725,04,C
KD1664,03,A
KT1671,01,B
KT1671,04,A
KH1678,04,B
KH1678,01,C
NS1701,05,D
MK1697,04,D
MK1697,06,A
KT1672,02,A
KT1672,06,C
KT1672,01,C
PR1605,01,A
NS1702,04,D
NS1702,02,D
NS1702,05,B
NS1703,05,C
NS1703,03,A
DV1679,03,A
DV1679,02,B
DV1679,04,C
TC1686,03,D
NS1705,02,C
TT1726,01,A
TT1726,04,A
TT1726,03,B
KD1665,04,A
MK1699,02,A
MK1699,05,D
MK1699,06,A
PR1606,06,C
PR1606,04,A
DV1680,05,D
KT1675,01,B
KT1675,05,B
KT1675,02,C
QT1751,01,A
QT1751,06,C
QT1751,04,C
NS1706,05,D
NS1706,06,A
DV1681,03,C
DV1681,04,A
KT1676,05,B
KT1677,03,C
MK1701,03,B
MK1701,05,C
MK1701,02,D
DV1682,02,C
DV1682,05,A
DV1682,03,C
DV1683,02,B
KT1678,04,C
KT1678,06,A
PR1607,04,B
PR1607,03,A
PR1607,02,D
KT1679,05,D
KT1679,04,B
KT1679,02,C
HC1700,04,C
HC1700,01,A
KH1680,03,D
KH1680,02,B
KH1680,04,D
PR1608,02,C
TC1687,04,D
TC1687,03,D
TC1687,05,A
TC1688,04,B
KT1680,03,D
KT1680,02,C
KD1668,05,A
KD1668,06,A
KD1668,02,A
KH1681,04,C
KH1681,03,A
QT1752,06,B
TC1689,05,B
TC1689,03,A
TC1689,04,B
HC1702,04,C
KH1682,01,C
KH1682,06,D
KH1682,02,D
QT1753,01,B
QT1753,02,D
QT1753,05,B
TC1690,04,B
TC1690,03,D
HC1703,06,D
QT1754,06,C
QT1754,04,B
PR1609,03,D
PR1609,01,A
PR1609,05,A
DV1684,06,C
HC1704,02,B
HC1704,06,C
HC1704,04,A
TC1691,01,C
TC1691,03,A
KD1669,02,B
DV1685,03,D
QT1755,04,C
QT1755,05,C
HC1705,03,C
HC1705,06,B
QT1756,04,A
QT1756,01,C
TT1728,02,C
TT1728,03,C
TT1728,06,A
KD1670,01,D
PR1610,01,B
TC1692,02,C
TC1692,06,C
TC1692,05,D
KH1683,03,A
KH1683,04,D
KH1683,06,C
DV1686,02,C
DV1686,03,C
DV1686,06,B
PR1611,05,D
PR1611,01,C
PR1611,02,C
KT1682,02,C
KT1682,03,D
KT1682,05,B
MK1702,05,A
KT1683,02,D
TT1729,04,C
TT1729,06,A
QT1759,01,B
KD1672,02,A
KD1673,05,D
KD1673,01,C
KD1673,04,D
HC1707,04,D
HC1707,01,A
HC1707,03,D
DV1687,02,B
NS1709,03,D
NS1709,05,A
NS1709,02,B
HC1708,02,C
HC1708,04,A
HC1708,06,A
HC1709,05,A
HC1709,01,D
HC1709,04,D
NS1710,06,B
NS1710,01,A
NS1710,02,B
TC1693,02,C
KD1675,04,D
TT1730,06,C
TT1730,03,D
TT1730,01,C
DV1688,06,B
KH1684,02,A
KH1684,06,C
TC1694,04,C
TT1731,05,B
TT1731,03,B
TT1732,02,B
TT1732,01,D
QT1762,04,D
KT1684,04,C
KT1684,01,C
NS1711,03,A
NS1711,02,C
NS1711,01,C
NS1712,06,D
NS1712,01,A
DV1689,06,D
DV1689,05,B
KT1685,04,D
TC1695,03,D
HC1710,03,C
HC1710,04,C
TT1733,03,B
TT1733,01,A
PR1614,04,B
PR1614,03,B
HC1711,03,C
HC1711,05,A
KD1676,01,B
PR1615,06,C
PR1615,05,A
PR1615,04,D
DV1690,03,A
DV1690,05,B
MK1704,01,D
MK1704,05,B
MK1704,03,D
KD1677,04,B
KD1677,06,C
KD1677,03,B
QT1763,05,A
QT1763,01,D
TT1735,01,C
TT1735,03,C
MK1705,03,A
KT1686,01,A
KT1686,03,C
QT1764,05,D
QT1764,02,B
NS1713,04,C
NS1713,05,B
KH1687,01,A
KH1687,05,D
TC1698,04,D
TC1698,06,A
PR1617,04,D
PR1617,06,C
PR1617,05,D
KH1688,04,D
KH1689,01,B
MK1707,02,C
MK1707,03,B
MK1707,06,C
QT1765,06,D
QT1765,05,C
QT1765,03,B
KT1688,01,B
KT1688,03,A
KT1688,04,D
NS1715,03,C
NS1715,01,B
NS1715,04,B
TT1736,02,C
TT1736,04,A
TT1736,06,C
HC1712,01,A
HC1712,06,A
HC1712,02,C
NS1716,05,A
NS1716,01,C
DV1691,04,B
PR1618,06,B
PR1618,02,B
PR1618,01,D
MK1708,02,B
MK1708,04,B
PR1619,04,C
PR1619,02,A
PR1619,06,D
KH1690,01,B
KH1690,05,D
KH1690,06,C
TT1738,05,A
TT1739,03,C
PR1620,03,D
PR1620,01,C
PR1620,04,A
KH1692,05,A
KD1679,04,C
KD1679,05,B
KH1693,01,D
KH1693,05,A
KH1693,06,D
TC1700,05,A
TC1700,04,D
KH1694,03,C
KH1694,01,D
KH1694,06,B
PR1621,02,D
PR1621,03,A
PR1621,06,B
DV1692,03,D
DV1692,02,B
KH1696,02,A
KH1696,01,C
KT1690,04,A
KT1690,01,D
KT1690,06,B
DV1693,05,A
DV1693,03,B
DV1693,02,B
DV1694,03,B
HC1713,01,C
HC1713,02,C
PR1622,03,A
MK1709,03,D
MK1709,02,B
KH1697,02,D
KD1682,04,D
KD1682,03,D
KD1683,01,C
HC1714,05,C
HC1714,06,B
HC1715,01,A
NS1719,04,A
NS1719,06,D
TC1701,06,D
TC1701,04,D
TC1701,01,D
NS1720,04,C
QT1766,06,C
KD1685,01,C
QT1767,02,D
QT1767,06,A
MK1711,04,D
NS1721,05,B
NS1721,02,C
NS1721,04,B
TT1741,05,D
TT1741,03,B
TT1741,04,A
KT1692,05,B
KT1692,04,B
KT1692,02,D
HC1716,05,C
HC1716,02,D
HC1716,01,D
KD1686,04,A
KD1686,02,D
KD1686,01,A
DV1696,04,B
HC1717,02,D
TT1742,01,C
TT1742,03,D
DV1697,03,C
NS1722,05,D
NS1722,04,D
KD1688,06,C
KD1688,05,C
KD1688,04,D
PR1623,01,A
NS1724,06,C
NS1724,05,A
PR1624,06,D
DV1698,04,B
DV1698,05,D
KT1695,01,D
KT1695,05,A
KT1695,02,B
TC1702,03,C
TC1702,01,A
NS1726,06,C
KD1689,04,C
TT1743,05,D
NS1727,06,A
NS1727,03,B
TC1704,05,C
TC1704,03,A
KH1698,05,B
TC1706,01,B
TC1706,05,B
TT1744,04,B
TT1744,01,C
TT1744,03,D
DV1699,03,C
DV1700,04,C
DV1700,02,A
DV1700,06,C
KD1691,03,A
NS1729,01,A
NS1729,03,B
NS1729,06,B
HC1720,02,A
HC1720,05,C
HC1720,01,B
NS1730,03,A
NS1730,04,B
KH1699,06,D
KH1699,01,C
NS1731,02,C
TC1707,02,D
MK1713,03,D
MK1713,02,D
KH1700,03,C
KH1700,06,C
KT1697,01,C
KT1697,05,C
KT1698,04,A
QT1769,05,A
QT1769,06,D
QT1770,05,C
QT1770,01,B
KH1701,06,B
KH1701,05,C
HC1721,03,C
HC1721,01,C
HC1721,02,D
DV1701,03,D
DV1701,04,A
TC1708,05,B
TC1708,03,D
TC1708,06,C
TT1745,02,C
TT1745,03,A
TT1745,06,A
TT1746,04,A
TT1746,05,A
NS1733,02,C
TT1747,04,D
TT1747,02,B
TT1747,03,C
KH1702,05,B
KH1702,06,A
KH1702,04,C
KH1703,02,D
KH1703,06,D
TC1709,04,C
KT1699,02,C
KT1699,05,D
HC1722,04,B
HC1722,01,C
PR1627,03,A
PR1627,02,B
PR1628,01,A
PR1628,04,A
PR1628,02,A
PR1629,04,A
PR1629,01,D
TC1710,01,A
TC1710,06,B
DV1703,03,B
DV1703,01,A
DV1703,05,C
TT1749,06,C
HC1723,03,A
HC1723,06,C
KH1704,01,A
TC1711,04,A
TC1711,05,B
NS1734,04,B
TC1713,06,B
TC1713,05,C
TC1713,01,C
DV1705,02,C
KT1700,05,C
KT1700,06,A
DV1706,04,D
DV1706,02,B
KH1705,03,D
KH1705,02,B
KH1705,06,D
TT1750,03,A
TT1750,02,C
KD1694,06,D
KD1694,02,B
KT1701,03,D
KT1701,04,B
KD1695,04,D
KD1695,01,C
KT1702,02,D
KT1702,04,C
KT1702,03,A
PR1632,02,B
PR1632,04,A
PR1632,03,C
NS1735,01,A
NS1735,04,A
KH1706,04,A
MK1716,03,C
MK1716,06,A
MK1716,05,A
KH1707,04,B
KH1707,02,A
KH1707,06,D
TC1714,03,A
TC1714,02,C
KT1703,02,C
KT1703,05,B
PR1633,02,B
PR1633,04,D
HC1724,04,C
HC1724,02,A
KT1704,01,C
NS1737,01,A
NS1737,03,C
HC1725,01,C
PR1634,05,A
PR1634,01,B
PR1634,06,D
PR1635,04,D
PR1636,03,A
PR1636,02,B
PR1637,06,A
PR1637,05,B
PR1637,02,C
PR1639,05,D
PR1639,04,A
TC1716,05,D
TC1716,04,C
TC1716,03,D
KH1708,05,C
KH1708,04,D
KH1708,03,D
MK1717,05,C
NS1738,02,D
DV1707,03,D
DV1707,04,A
DV1707,06,A
TC1717,03,D
TC1717,05,A
TC1718,05,A
TC1718,06,B
TC1718,02,B
KT1705,03,C
TT1752,04,C
HC1726,05,D
HC1726,01,C
QT1772,01,C
QT1772,04,C
QT1773,06,C
QT1773,01,D
KH1709,03,C
MK1718,02,C
QT1774,03,C
QT1774,04,C
QT1774,02,A
NS1739,01,C
KH1710,05,A
KH1710,04,B
TC1719,02,B
TC1719,06,C
MK1719,03,A
PR1641,05,B
PR1642,06,D
PR1642,05,A
PR1642,02,C
KD1698,06,B
TC1720,02,A
TC1720,01,A
TC1720,06,A
KH1711,01,D
KH1711,04,B
MK1721,03,D
MK1721,02,D
MK1721,01,A
PR1643,03,B
HC1727,01,A
HC1727,04,C
HC1727,02,D
HC1728,04,D
HC1728,05,A
HC1728,03,D
MK1722,01,D
MK1723,02,D
MK1723,05,D
DV1708,05,B
KD1699,01,C
KD1699,06,B
QT1775,04,A
TT1753,02,D
DV1710,05,B
DV1710,04,D
PR1644,01,B
NS1741,06,C
NS1741,02,B
NS1741,04,C
QT1776,04,D
QT1776,06,D
TC1722,01,C
MK1724,02,A
DV1712,05,A
DV1712,03,A
PR1645,01,D
KH1712,02,D
KH1712,01,D
KH1712,06,C
HC1729,06,C
TC1723,02,C
KD1701,02,A
KD1701,04,B
KD1701,01,A
TT1754,04,C
TT1754,06,D
PR1646,04,D
PR1646,02,D
DV1713,04,D
NS1742,03,A
NS1742,04,C
KD1702,04,A
KD1702,05,D
KD1702,03,C
TC1724,06,C
TC1724,05,B
KT1708,05,A
KT1708,06,D
TT1755,06,D
NS1744,01,A
KD1703,02,B
KD1703,01,C
PR1647,03,D
KH1713,04,C
KH1713,02,A
KH1713,01,C
NS1746,04,D
NS1746,06,C
NS1746,05,B
KH1714,03,C
KH1714,01,D
KH1714,02,B
PR1648,01,A
PR1648,02,D
PR1648,03,A
HC1730,02,B
KH1715,02,C
KD1705,02,B
KD1705,06,A
KD1705,04,B
KT1710,04,C
KT1710,06,C
KT1710,03,A
TT1756,03,A
TT1756,04,A
TT1756,02,A
TC1725,01,B
